score,no,method,model,name,fold
1.0,29,liltab,xgboost,acute-inflammation,3
0.8417763555126193,0,rank,logistic,hill-valley,4
0.8418065451032485,1,rank,logistic,hill-valley,4
0.8418065451032485,2,rank,logistic,hill-valley,4
0.8578523125226422,3,rank,logistic,hill-valley,4
0.8578523125226422,4,rank,logistic,hill-valley,4
0.8578523125226422,5,rank,logistic,hill-valley,4
0.8578523125226422,6,rank,logistic,hill-valley,4
0.8578523125226422,7,rank,logistic,hill-valley,4
0.8578523125226422,8,rank,logistic,hill-valley,4
0.8583051563820794,9,rank,logistic,hill-valley,4
0.911559594251902,10,rank,logistic,hill-valley,4
0.911559594251902,11,rank,logistic,hill-valley,4
0.911559594251902,12,rank,logistic,hill-valley,4
0.911559594251902,13,rank,logistic,hill-valley,4
0.911559594251902,14,rank,logistic,hill-valley,4
0.911559594251902,15,rank,logistic,hill-valley,4
0.911559594251902,16,rank,logistic,hill-valley,4
0.911559594251902,17,rank,logistic,hill-valley,4
0.9619007366260113,18,rank,logistic,hill-valley,4
0.9619007366260113,19,rank,logistic,hill-valley,4
0.9619007366260113,20,rank,logistic,hill-valley,4
0.9619007366260113,21,rank,logistic,hill-valley,4
0.9619007366260113,22,rank,logistic,hill-valley,4
0.9619007366260113,23,rank,logistic,hill-valley,4
0.9619007366260113,24,rank,logistic,hill-valley,4
0.9619007366260113,25,rank,logistic,hill-valley,4
0.9619007366260113,26,rank,logistic,hill-valley,4
0.9619007366260113,27,rank,logistic,hill-valley,4
0.9619007366260113,28,rank,logistic,hill-valley,4
0.9619007366260113,29,rank,logistic,hill-valley,4
0.8417763555126193,0,baseline,logistic,hill-valley,4
0.8418065451032484,1,baseline,logistic,hill-valley,4
0.9619007366260113,2,baseline,logistic,hill-valley,4
0.9619007366260113,3,baseline,logistic,hill-valley,4
0.9619007366260113,4,baseline,logistic,hill-valley,4
0.9619007366260113,5,baseline,logistic,hill-valley,4
0.9619007366260113,6,baseline,logistic,hill-valley,4
0.9619007366260113,7,baseline,logistic,hill-valley,4
0.9619007366260113,8,baseline,logistic,hill-valley,4
0.9619007366260113,9,baseline,logistic,hill-valley,4
0.9619007366260113,10,baseline,logistic,hill-valley,4
0.9619007366260113,11,baseline,logistic,hill-valley,4
0.9619007366260113,12,baseline,logistic,hill-valley,4
0.9619007366260113,13,baseline,logistic,hill-valley,4
0.9619007366260113,14,baseline,logistic,hill-valley,4
0.9619007366260113,15,baseline,logistic,hill-valley,4
0.9619007366260113,16,baseline,logistic,hill-valley,4
0.9619007366260113,17,baseline,logistic,hill-valley,4
0.9619007366260113,18,baseline,logistic,hill-valley,4
0.9619007366260113,19,baseline,logistic,hill-valley,4
0.9619007366260113,20,baseline,logistic,hill-valley,4
0.9619007366260113,21,baseline,logistic,hill-valley,4
0.9619007366260113,22,baseline,logistic,hill-valley,4
0.9619007366260113,23,baseline,logistic,hill-valley,4
0.9619007366260113,24,baseline,logistic,hill-valley,4
0.9619007366260113,25,baseline,logistic,hill-valley,4
0.9619007366260113,26,baseline,logistic,hill-valley,4
0.9619007366260113,27,baseline,logistic,hill-valley,4
0.9619007366260113,28,baseline,logistic,hill-valley,4
0.9619007366260113,29,baseline,logistic,hill-valley,4
0.8258815360463712,0,d2v,logistic,hill-valley,4
0.9159370848931289,1,d2v,logistic,hill-valley,4
0.9159370848931289,2,d2v,logistic,hill-valley,4
0.9159370848931289,3,d2v,logistic,hill-valley,4
0.9159370848931289,4,d2v,logistic,hill-valley,4
0.9159370848931289,5,d2v,logistic,hill-valley,4
0.9159370848931289,6,d2v,logistic,hill-valley,4
0.9159370848931289,7,d2v,logistic,hill-valley,4
0.9159370848931289,8,d2v,logistic,hill-valley,4
0.9159370848931289,9,d2v,logistic,hill-valley,4
0.9159370848931289,10,d2v,logistic,hill-valley,4
0.9159370848931289,11,d2v,logistic,hill-valley,4
0.9159370848931289,12,d2v,logistic,hill-valley,4
0.9159370848931289,13,d2v,logistic,hill-valley,4
0.9159370848931289,14,d2v,logistic,hill-valley,4
0.9159370848931289,15,d2v,logistic,hill-valley,4
0.9159370848931289,16,d2v,logistic,hill-valley,4
0.9162540755947349,17,d2v,logistic,hill-valley,4
0.9162540755947349,18,d2v,logistic,hill-valley,4
0.9162540755947349,19,d2v,logistic,hill-valley,4
0.9162540755947349,20,d2v,logistic,hill-valley,4
0.9619007366260113,21,d2v,logistic,hill-valley,4
0.9619007366260113,22,d2v,logistic,hill-valley,4
0.9619007366260113,23,d2v,logistic,hill-valley,4
0.9619007366260113,24,d2v,logistic,hill-valley,4
0.9619007366260113,25,d2v,logistic,hill-valley,4
0.9619007366260113,26,d2v,logistic,hill-valley,4
0.9619007366260113,27,d2v,logistic,hill-valley,4
0.9619007366260113,28,d2v,logistic,hill-valley,4
0.9619007366260113,29,d2v,logistic,hill-valley,4
0.9113029827315541,0,liltab,logistic,hill-valley,4
0.9113029827315541,1,liltab,logistic,hill-valley,4
0.9113029827315541,2,liltab,logistic,hill-valley,4
0.9113029827315541,3,liltab,logistic,hill-valley,4
0.9113029827315541,4,liltab,logistic,hill-valley,4
0.9113029827315541,5,liltab,logistic,hill-valley,4
0.9113029827315541,6,liltab,logistic,hill-valley,4
0.9113029827315541,7,liltab,logistic,hill-valley,4
0.9113029827315541,8,liltab,logistic,hill-valley,4
0.9113029827315541,9,liltab,logistic,hill-valley,4
0.9113029827315541,10,liltab,logistic,hill-valley,4
0.911559594251902,11,liltab,logistic,hill-valley,4
0.911559594251902,12,liltab,logistic,hill-valley,4
0.911559594251902,13,liltab,logistic,hill-valley,4
0.9619007366260113,14,liltab,logistic,hill-valley,4
0.9619007366260113,15,liltab,logistic,hill-valley,4
0.9619007366260113,16,liltab,logistic,hill-valley,4
0.9619007366260113,17,liltab,logistic,hill-valley,4
0.9619007366260113,18,liltab,logistic,hill-valley,4
0.9619007366260113,19,liltab,logistic,hill-valley,4
0.9619007366260113,20,liltab,logistic,hill-valley,4
0.9619007366260113,21,liltab,logistic,hill-valley,4
0.9619007366260113,22,liltab,logistic,hill-valley,4
0.9619007366260113,23,liltab,logistic,hill-valley,4
0.9619007366260113,24,liltab,logistic,hill-valley,4
0.9619007366260113,25,liltab,logistic,hill-valley,4
0.9619007366260113,26,liltab,logistic,hill-valley,4
0.9619007366260113,27,liltab,logistic,hill-valley,4
0.9619007366260113,28,liltab,logistic,hill-valley,4
0.9619007366260113,29,liltab,logistic,hill-valley,4
0.7389204202391015,0,rank,xgboost,hill-valley,4
0.7389204202391015,1,rank,xgboost,hill-valley,4
0.7389204202391015,2,rank,xgboost,hill-valley,4
0.845338727206859,3,rank,xgboost,hill-valley,4
0.845338727206859,4,rank,xgboost,hill-valley,4
0.845338727206859,5,rank,xgboost,hill-valley,4
0.845338727206859,6,rank,xgboost,hill-valley,4
0.847119913053979,7,rank,xgboost,hill-valley,4
0.8479350320009662,8,rank,xgboost,hill-valley,4
0.8564183069677576,9,rank,xgboost,hill-valley,4
0.8564183069677576,10,rank,xgboost,hill-valley,4
0.8564183069677576,11,rank,xgboost,hill-valley,4
0.8564183069677576,12,rank,xgboost,hill-valley,4
0.8564183069677576,13,rank,xgboost,hill-valley,4
0.8564183069677576,14,rank,xgboost,hill-valley,4
0.8564183069677576,15,rank,xgboost,hill-valley,4
0.8564183069677576,16,rank,xgboost,hill-valley,4
0.8564183069677576,17,rank,xgboost,hill-valley,4
0.8564183069677576,18,rank,xgboost,hill-valley,4
0.8564183069677576,19,rank,xgboost,hill-valley,4
0.8564183069677576,20,rank,xgboost,hill-valley,4
0.8564183069677576,21,rank,xgboost,hill-valley,4
0.8564183069677576,22,rank,xgboost,hill-valley,4
0.8564183069677576,23,rank,xgboost,hill-valley,4
0.8564183069677576,24,rank,xgboost,hill-valley,4
0.8564183069677576,25,rank,xgboost,hill-valley,4
0.8564183069677576,26,rank,xgboost,hill-valley,4
0.8564183069677576,27,rank,xgboost,hill-valley,4
0.8564183069677576,28,rank,xgboost,hill-valley,4
0.8564183069677576,29,rank,xgboost,hill-valley,4
0.5,0,baseline,xgboost,hill-valley,4
0.5,1,baseline,xgboost,hill-valley,4
0.5,2,baseline,xgboost,hill-valley,4
0.5,3,baseline,xgboost,hill-valley,4
0.5,4,baseline,xgboost,hill-valley,4
0.5,5,baseline,xgboost,hill-valley,4
0.583534597270861,6,baseline,xgboost,hill-valley,4
0.583534597270861,7,baseline,xgboost,hill-valley,4
0.583534597270861,8,baseline,xgboost,hill-valley,4
0.583534597270861,9,baseline,xgboost,hill-valley,4
0.583534597270861,10,baseline,xgboost,hill-valley,4
0.5896781789638933,11,baseline,xgboost,hill-valley,4
0.5896781789638933,12,baseline,xgboost,hill-valley,4
0.5896781789638933,13,baseline,xgboost,hill-valley,4
0.5896781789638933,14,baseline,xgboost,hill-valley,4
0.5896781789638933,15,baseline,xgboost,hill-valley,4
0.5896781789638933,16,baseline,xgboost,hill-valley,4
0.5896781789638933,17,baseline,xgboost,hill-valley,4
0.5896781789638933,18,baseline,xgboost,hill-valley,4
0.5896781789638933,19,baseline,xgboost,hill-valley,4
0.5956104335225214,20,baseline,xgboost,hill-valley,4
0.5956104335225214,21,baseline,xgboost,hill-valley,4
0.5956104335225214,22,baseline,xgboost,hill-valley,4
0.5956104335225214,23,baseline,xgboost,hill-valley,4
0.5956104335225214,24,baseline,xgboost,hill-valley,4
0.5956104335225214,25,baseline,xgboost,hill-valley,4
0.5956104335225214,26,baseline,xgboost,hill-valley,4
0.5956104335225214,27,baseline,xgboost,hill-valley,4
0.5956104335225214,28,baseline,xgboost,hill-valley,4
0.8100169061707523,29,baseline,xgboost,hill-valley,4
0.550356237169424,0,d2v,xgboost,hill-valley,4
0.5768325081511895,1,d2v,xgboost,hill-valley,4
0.5768325081511895,2,d2v,xgboost,hill-valley,4
0.5768325081511895,3,d2v,xgboost,hill-valley,4
0.7404751841565028,4,d2v,xgboost,hill-valley,4
0.7404751841565028,5,d2v,xgboost,hill-valley,4
0.7404751841565028,6,d2v,xgboost,hill-valley,4
0.7404751841565028,7,d2v,xgboost,hill-valley,4
0.7404751841565028,8,d2v,xgboost,hill-valley,4
0.7404751841565028,9,d2v,xgboost,hill-valley,4
0.8484784446322908,10,d2v,xgboost,hill-valley,4
0.8488709093104698,11,d2v,xgboost,hill-valley,4
0.8509539910638813,12,d2v,xgboost,hill-valley,4
0.8509539910638813,13,d2v,xgboost,hill-valley,4
0.8509539910638813,14,d2v,xgboost,hill-valley,4
0.8509539910638813,15,d2v,xgboost,hill-valley,4
0.8509539910638813,16,d2v,xgboost,hill-valley,4
0.8509539910638813,17,d2v,xgboost,hill-valley,4
0.8509539910638813,18,d2v,xgboost,hill-valley,4
0.8509539910638813,19,d2v,xgboost,hill-valley,4
0.8509539910638813,20,d2v,xgboost,hill-valley,4
0.8509539910638813,21,d2v,xgboost,hill-valley,4
0.8509539910638813,22,d2v,xgboost,hill-valley,4
0.8511049390170269,23,d2v,xgboost,hill-valley,4
0.8511049390170269,24,d2v,xgboost,hill-valley,4
0.8511049390170269,25,d2v,xgboost,hill-valley,4
0.8511049390170269,26,d2v,xgboost,hill-valley,4
0.8511049390170269,27,d2v,xgboost,hill-valley,4
0.8511049390170269,28,d2v,xgboost,hill-valley,4
0.8511049390170269,29,d2v,xgboost,hill-valley,4
0.4868222436903755,0,liltab,xgboost,hill-valley,4
0.5950066417099383,1,liltab,xgboost,hill-valley,4
0.5950066417099383,2,liltab,xgboost,hill-valley,4
0.5950066417099383,3,liltab,xgboost,hill-valley,4
0.5950066417099383,4,liltab,xgboost,hill-valley,4
0.739826107957976,5,liltab,xgboost,hill-valley,4
0.739826107957976,6,liltab,xgboost,hill-valley,4
0.739826107957976,7,liltab,xgboost,hill-valley,4
0.739826107957976,8,liltab,xgboost,hill-valley,4
0.739826107957976,9,liltab,xgboost,hill-valley,4
0.8511955077889144,10,liltab,xgboost,hill-valley,4
0.8528559352735177,11,liltab,xgboost,hill-valley,4
0.8528559352735177,12,liltab,xgboost,hill-valley,4
0.8528559352735177,13,liltab,xgboost,hill-valley,4
0.8528559352735177,14,liltab,xgboost,hill-valley,4
0.8528559352735177,15,liltab,xgboost,hill-valley,4
0.8528559352735177,16,liltab,xgboost,hill-valley,4
0.8528559352735177,17,liltab,xgboost,hill-valley,4
0.8528559352735177,18,liltab,xgboost,hill-valley,4
0.8528559352735177,19,liltab,xgboost,hill-valley,4
0.8528559352735177,20,liltab,xgboost,hill-valley,4
0.8549692066175583,21,liltab,xgboost,hill-valley,4
0.8563881173771284,22,liltab,xgboost,hill-valley,4
0.8563881173771284,23,liltab,xgboost,hill-valley,4
0.8563881173771284,24,liltab,xgboost,hill-valley,4
0.8563881173771284,25,liltab,xgboost,hill-valley,4
0.8563881173771284,26,liltab,xgboost,hill-valley,4
0.8563881173771284,27,liltab,xgboost,hill-valley,4
0.8563881173771284,28,liltab,xgboost,hill-valley,4
0.8563881173771284,29,liltab,xgboost,hill-valley,4
0.7267080745341615,0,rank,logistic,breast-cancer-wisc-prog,4
0.7267080745341615,1,rank,logistic,breast-cancer-wisc-prog,4
0.7267080745341615,2,rank,logistic,breast-cancer-wisc-prog,4
0.7748447204968945,3,rank,logistic,breast-cancer-wisc-prog,4
0.7748447204968945,4,rank,logistic,breast-cancer-wisc-prog,4
0.7748447204968945,5,rank,logistic,breast-cancer-wisc-prog,4
0.7748447204968945,6,rank,logistic,breast-cancer-wisc-prog,4
0.7748447204968945,7,rank,logistic,breast-cancer-wisc-prog,4
0.7748447204968945,8,rank,logistic,breast-cancer-wisc-prog,4
0.7748447204968945,9,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,10,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,11,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,12,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,13,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,14,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,15,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,16,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,17,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,18,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,19,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,20,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,21,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,22,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,23,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,24,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,25,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,26,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,27,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,28,rank,logistic,breast-cancer-wisc-prog,4
0.7795031055900621,29,rank,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,0,baseline,logistic,breast-cancer-wisc-prog,4
0.7763975155279503,1,baseline,logistic,breast-cancer-wisc-prog,4
0.7779503105590062,2,baseline,logistic,breast-cancer-wisc-prog,4
0.7841614906832298,3,baseline,logistic,breast-cancer-wisc-prog,4
0.7841614906832298,4,baseline,logistic,breast-cancer-wisc-prog,4
0.7841614906832298,5,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,6,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,7,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,8,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,9,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,10,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,11,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,12,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,13,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,14,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,15,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,16,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,17,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,18,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,19,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,20,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,21,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,22,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,23,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,24,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,25,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,26,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,27,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,28,baseline,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,29,baseline,logistic,breast-cancer-wisc-prog,4
0.7391304347826086,0,d2v,logistic,breast-cancer-wisc-prog,4
0.7391304347826086,1,d2v,logistic,breast-cancer-wisc-prog,4
0.7950310559006212,2,d2v,logistic,breast-cancer-wisc-prog,4
0.7950310559006212,3,d2v,logistic,breast-cancer-wisc-prog,4
0.7950310559006212,4,d2v,logistic,breast-cancer-wisc-prog,4
0.7950310559006212,5,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,6,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,7,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,8,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,9,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,10,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,11,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,12,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,13,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,14,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,15,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,16,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,17,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,18,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,19,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,20,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,21,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,22,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,23,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,24,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,25,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,26,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,27,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,28,d2v,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,29,d2v,logistic,breast-cancer-wisc-prog,4
0.782608695652174,0,liltab,logistic,breast-cancer-wisc-prog,4
0.782608695652174,1,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,2,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,3,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,4,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,5,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,6,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,7,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,8,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,9,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,10,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,11,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,12,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,13,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,14,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,15,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,16,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,17,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,18,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,19,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,20,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,21,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,22,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,23,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,24,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,25,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,26,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,27,liltab,logistic,breast-cancer-wisc-prog,4
0.7919254658385093,28,liltab,logistic,breast-cancer-wisc-prog,4
0.7981366459627329,29,liltab,logistic,breast-cancer-wisc-prog,4
0.6909937888198758,0,rank,xgboost,breast-cancer-wisc-prog,4
0.7003105590062111,1,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,2,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,3,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,4,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,5,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,6,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,7,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,8,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,9,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,10,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,11,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,12,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,13,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,14,rank,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,15,rank,xgboost,breast-cancer-wisc-prog,4
0.7841614906832298,16,rank,xgboost,breast-cancer-wisc-prog,4
0.7841614906832298,17,rank,xgboost,breast-cancer-wisc-prog,4
0.7841614906832298,18,rank,xgboost,breast-cancer-wisc-prog,4
0.7841614906832298,19,rank,xgboost,breast-cancer-wisc-prog,4
0.7841614906832298,20,rank,xgboost,breast-cancer-wisc-prog,4
0.7841614906832298,21,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,22,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,23,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,24,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,25,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,26,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,27,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,28,rank,xgboost,breast-cancer-wisc-prog,4
0.7903726708074534,29,rank,xgboost,breast-cancer-wisc-prog,4
0.5,0,baseline,xgboost,breast-cancer-wisc-prog,4
0.5,1,baseline,xgboost,breast-cancer-wisc-prog,4
0.639751552795031,2,baseline,xgboost,breast-cancer-wisc-prog,4
0.639751552795031,3,baseline,xgboost,breast-cancer-wisc-prog,4
0.639751552795031,4,baseline,xgboost,breast-cancer-wisc-prog,4
0.7546583850931677,5,baseline,xgboost,breast-cancer-wisc-prog,4
0.7546583850931677,6,baseline,xgboost,breast-cancer-wisc-prog,4
0.7546583850931677,7,baseline,xgboost,breast-cancer-wisc-prog,4
0.7546583850931677,8,baseline,xgboost,breast-cancer-wisc-prog,4
0.7546583850931677,9,baseline,xgboost,breast-cancer-wisc-prog,4
0.7546583850931677,10,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,11,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,12,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,13,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,14,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,15,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,16,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,17,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,18,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,19,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,20,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,21,baseline,xgboost,breast-cancer-wisc-prog,4
0.7748447204968945,22,baseline,xgboost,breast-cancer-wisc-prog,4
0.7795031055900622,23,baseline,xgboost,breast-cancer-wisc-prog,4
0.781055900621118,24,baseline,xgboost,breast-cancer-wisc-prog,4
0.781055900621118,25,baseline,xgboost,breast-cancer-wisc-prog,4
0.781055900621118,26,baseline,xgboost,breast-cancer-wisc-prog,4
0.781055900621118,27,baseline,xgboost,breast-cancer-wisc-prog,4
0.7888198757763976,28,baseline,xgboost,breast-cancer-wisc-prog,4
0.7888198757763976,29,baseline,xgboost,breast-cancer-wisc-prog,4
0.5,0,d2v,xgboost,breast-cancer-wisc-prog,4
0.7003105590062111,1,d2v,xgboost,breast-cancer-wisc-prog,4
0.7003105590062111,2,d2v,xgboost,breast-cancer-wisc-prog,4
0.7003105590062111,3,d2v,xgboost,breast-cancer-wisc-prog,4
0.7003105590062111,4,d2v,xgboost,breast-cancer-wisc-prog,4
0.7003105590062111,5,d2v,xgboost,breast-cancer-wisc-prog,4
0.7717391304347826,6,d2v,xgboost,breast-cancer-wisc-prog,4
0.7717391304347826,7,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,8,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,9,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,10,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,11,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,12,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,13,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,14,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,15,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,16,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,17,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,18,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,19,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,20,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,21,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,22,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,23,d2v,xgboost,breast-cancer-wisc-prog,4
0.7795031055900621,24,d2v,xgboost,breast-cancer-wisc-prog,4
0.7841614906832298,25,d2v,xgboost,breast-cancer-wisc-prog,4
0.7934782608695652,26,d2v,xgboost,breast-cancer-wisc-prog,4
0.7934782608695652,27,d2v,xgboost,breast-cancer-wisc-prog,4
0.7934782608695652,28,d2v,xgboost,breast-cancer-wisc-prog,4
0.7934782608695652,29,d2v,xgboost,breast-cancer-wisc-prog,4
0.5,0,liltab,xgboost,breast-cancer-wisc-prog,4
0.5,1,liltab,xgboost,breast-cancer-wisc-prog,4
0.5,2,liltab,xgboost,breast-cancer-wisc-prog,4
